,drug_name,section_name,gpt_output
0,KYPROLIS,adverse reactions,"Cardiac Toxicities, Acute Renal Failure, Tumor Lysis Syndrome, Pulmonary Toxicity, Pulmonary Hypertension, Dyspnea, Hypertension, Venous Thrombosis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, Thrombotic Thrombocytopenic Purpura, Hemolytic Uremic Syndrome, Posterior Reversible Encephalopathy Syndrome, Anemia, Fatigue, Thrombocytopenia, Nausea, Pyrexia, Decreased Platelets, Dyspnea, Diarrhea, Decreased Lymphocyte, Headache, Decreased Hemoglobin, Cough, Edema Peripheral, Decreased Lymphocytes, Decreased Absolute Neutrophil Count, Decreased Phosphorus, Neutropenia, Decreased Total White Blood Cell Count, Diarrhea, Constipation, Nausea, Fatigue, Thrombocytopenia, Pyrexia, Muscle Spasm, Cough, Upper Respiratory Tract Infection, Decreased Hemoglobin, Hypokalemia, Pneumonia, Respiratory Tract Infection, Pulmonary Embolism, Anemia, Neutropenia, Thrombocytopenia, Diarrhea, Fatigue, Pyrexia, Edema Peripheral, Asthenia, Upper Respiratory Tract Infection, Nasopharyngitis, Bronchitis, Hypokalemia, Hypocalcemia, Hyperglycemia, Muscle Spasms, Peripheral Neuropathies, Insomnia, Cough, Dyspnea, Rash, Embolic and Thrombotic Events, Venous, Hypertension, Febrile Neutropenia, Lymphopenia, Cardiac Arrest, Cardiac Failure, Cardiac Failure Congestive, Myocardial Infarction, Myocardial Ischemia, Cataract, Vision Blurred, Abdominal Pain, Abdominal Pain Upper, Dyspepsia, Toothache, Chills, Infusion Site Reaction, Multi-organ Failure, Pain, Influenza, Sepsis, Urinary Tract Infection, Viral Infection, Dehydration, Hyperkalemia, Hyperuricemia, Hypoalbuminemia, Hyponatremia, Tumor Lysis Syndrome, Muscular Weakness, Myalgia, Hypoesthesia, Paresthesia, Deafness, Anxiety, Delirium, Renal Failure, Renal Failure Acute, Renal Impairment, Dysphonia, Epistaxis, Oropharyngeal Pain, Pulmonary Embolism, Pulmonary Edema, Erythema, Hyperhidrosis, Pruritus, Deep Vein Thrombosis, Hypotension, Death."
1,KYPROLIS,warnings and precautions,"Cardiac toxicities, cardiac failure, myocardial infarction, myocardial ischemia, death, Acute Renal Failure, renal impairment, renal failure, death, Tumor Lysis Syndrome, TLS, death, Pulmonary Toxicity, Acute Respiratory Distress Syndrome, acute respiratory failure, acute diffuse infiltrative pulmonary disease, pneumonitis, interstitial lung disease, death, Pulmonary Hypertension, PAH, death, Dyspnea, death, Hypertension, hypertensive crisis, hypertensive emergency, death, Venous Thrombosis, deep venous thrombosis, pulmonary embolism, Infusion Reactions, life-threatening reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, hepatic failure, increased serum transaminases, death, Thrombotic Thrombocytopenic Purpura/Hemolytic Uremic Syndrome, TTP/HUS, death, Posterior Reversible Encephalopathy Syndrome, PRES, Reversible Posterior Leukoencephalopathy Syndrome, RPLS, Embryo-fetal Toxicity, fetal harm"
2,MULTAQ,adverse reactions,"New or worsening heart failure, Liver Injury, Pulmonary toxicity, Hypokalemia, hypomagnesemia, QT prolongation, death, diarrhea, nausea, abdominal pain, vomiting, asthenia, gastrointestinal disorders, dyspeptic signs and symptoms, bradycardia, rashes, pruritus, eczema, dermatitis, dermatitis allergic, photosensitivity reaction, dysgeusia, early increases in creatinine, QTc prolonged, atrial flutter, interstitial lung disease, pneumonitis, pulmonary fibrosis, anaphylactic reactions, angioedema, vasculitis, leukocytoclastic vasculitis."
3,MULTAQ,boxed warnings,"Death, Stroke, Heart failure"
4,MULTAQ,warnings and precautions,"Cardiovascular death, arrhythmic death, heart failure, stroke, new onset heart failure, worsening heart failure, liver injury, acute liver failure, hepatocellular liver injury, pulmonary toxicity, interstitial lung disease, pneumonitis, pulmonary fibrosis, hypokalemia, hypomagnesemia, QT interval prolongation, renal impairment, renal failure, renal dysfunction, death."
5,JUBLIA,adverse reactions,"Ingrown toenails, Application site dermatitis, Application site vesicles, Application site pain, Death."
6,TEFLARO,adverse reactions,"Hypersensitivity Reactions, Clostridium difficile-Associated diarrhea, Direct Coombs' Test Seroconversion, diarrhea, nausea, rash, death, constipation, vomiting, increased transaminases, hypokalemia, rash, phlebitis, anemia, eosinophilia, neutropenia, thrombocytopenia, bradycardia, palpitations, abdominal pain, pyrexia, hepatitis, hypersensitivity, anaphylaxis, Clostridium difficile colitis, hyperglycemia, hyperkalemia, dizziness, convulsion, renal failure, urticaria, agranulocytosis."
7,TEFLARO,warnings and precautions,"Serious hypersensitivity reactions, anaphylactic reactions, Clostridium difficile-associated diarrhea, CDAD, fatal colitis, Direct Coombs' test seroconversion, positive direct Coombs' test result, drug-induced hemolytic anemia, hemolytic anemia, drug-resistant bacteria, death"
8,DATSCAN,adverse reactions,"Hypersensitivity, injection site reactions, headache, nausea, vertigo, dry mouth, dizziness, rash, pruritis, injection site pain"
9,DATSCAN,warnings and precautions,"Hypersensitivity reactions, Skin erythema, Pruritis"
10,TIVICAY,adverse reactions,"Hypersensitivity reactions, Effects on serum liver biochemistries, Fat Redistribution, Immune Reconstitution Syndrome, death, insomnia, fatigue, headache, depression, abnormal dreams, dizziness, nausea, diarrhea, rash, vertigo, abdominal pain, abdominal discomfort, flatulence, upper abdominal pain, vomiting, hepatitis, myositis, suicidal ideation, attempt, behavior, or completion, renal impairment, pruritus, elevated ALT, elevated AST, hyperglycemia, lipase, total neutrophils, cholesterol, HDL cholesterol, LDL cholesterol, triglycerides, neutropenia, liver chemistry elevations, immune reconstitution syndrome, changes in serum creatinine."
11,TIVICAY,warnings and precautions,"Hypersensitivity reactions, rash, constitutional findings, organ dysfunction, liver injury, severe rash, fever, general malaise, fatigue, muscle or joint aches, blisters, peeling of the skin, oral blisters, lesions, conjunctivitis, facial edema, hepatitis, eosinophilia, angioedema, difficulty breathing, death, Transaminase elevations, immune reconstitution syndrome, hepatitis B reactivation, hepatotoxicity, hepatitis, liver aminotransferases, Fat redistribution, body fat accumulation, central obesity, dorsocervical fat enlargement, buffalo hump, peripheral wasting, facial wasting, breast enlargement, cushingoid appearance, Immune reconstitution syndrome, inflammatory response, opportunistic infections, autoimmune disorders, Graves' disease, polymyositis, Guillain-Barre syndrome"
