,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,4460.0,178.0,877.0,0.9616213885295386,0.8356754731122353,0.894235588972431,0.9560175964428488,0.8718821974429868,0.9062228357397177
1,adverse reactions,discontinuous,184.0,,204.0,,0.4742268041237113,,,0.4502822993999464,
2,adverse reactions,exact-meddra,3746.0,,417.0,,0.8998318520297862,,,0.9287351319083308,
3,adverse reactions,negated,25.0,,7.0,,0.78125,,,0.7777777777777777,
4,adverse reactions,non-meddra,715.0,,460.0,,0.6085106382978723,,,0.6939771230103178,
5,boxed warnings,all,232.0,99.0,30.0,0.7009063444108762,0.8854961832061069,0.7824620573355818,0.7519092603303129,0.9391899416086722,0.7997833223415401
6,boxed warnings,discontinuous,21.0,,12.0,,0.6363636363636364,,,0.5573593073593074,
7,boxed warnings,exact-meddra,132.0,,4.0,,0.9705882352941176,,,0.9588089330024814,
8,boxed warnings,negated,3.0,,0.0,,1.0,,,1.0,
9,boxed warnings,non-meddra,100.0,,26.0,,0.7936507936507936,,,0.8537878787878788,
10,warnings and precautions,all,1717.0,704.0,735.0,0.7092110698058653,0.7002446982055465,0.704699363841576,0.6462394790006598,0.7516580466940509,0.6667840197532944
11,warnings and precautions,discontinuous,159.0,,191.0,,0.4542857142857143,,,0.5412131122845409,
12,warnings and precautions,exact-meddra,1015.0,,198.0,,0.8367683429513603,,,0.8893722166156011,
13,warnings and precautions,negated,19.0,,8.0,,0.7037037037037037,,,0.7156862745098039,
14,warnings and precautions,non-meddra,702.0,,538.0,,0.5661290322580645,,,0.6346568553383978,
0,all,all,6409.0,981.0,1642.0,0.8672530446549391,0.7960501801018507,0.8108114171423271,0.7939509499303163,0.8333057214076023,0.7906708583676253
