,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,102,124,4.0,0,0.96875,1.0,0.9841269841269841
1,KYPROLIS,adverse reactions,exact-meddra,104,102,103,,0,,1.0,
2,KYPROLIS,adverse reactions,non-meddra,25,102,22,,50,,0.3055555555555556,
3,KYPROLIS,adverse reactions,discontinuous,3,102,2,,93,,0.021052631578947368,
4,KYPROLIS,warnings and precautions,all,65,23,53,12.0,0,0.8153846153846154,1.0,0.8983050847457628
5,KYPROLIS,warnings and precautions,exact-meddra,44,23,38,,1,,0.9743589743589743,
6,KYPROLIS,warnings and precautions,non-meddra,22,23,15,,7,,0.6818181818181818,
7,KYPROLIS,warnings and precautions,discontinuous,1,23,1,,21,,0.045454545454545456,
8,KYPROLIS,all-concat,all,158,104,151,7.0,0,0.9556962025316456,1.0,0.9773462783171522
9,KYPROLIS,all-concat,exact-meddra,119,104,117,,1,,0.9915254237288136,
10,KYPROLIS,all-concat,non-meddra,40,104,34,,47,,0.41975308641975306,
11,KYPROLIS,all-concat,discontinuous,4,104,3,,94,,0.030927835051546393,
12,MULTAQ,adverse reactions,all,39,29,39,0.0,0,1.0,1.0,1.0
13,MULTAQ,adverse reactions,exact-meddra,26,29,26,,2,,0.9285714285714286,
14,MULTAQ,adverse reactions,non-meddra,13,29,13,,13,,0.5,
15,MULTAQ,adverse reactions,discontinuous,5,29,5,,24,,0.1724137931034483,
16,MULTAQ,warnings and precautions,all,25,24,22,3.0,1,0.88,0.9565217391304348,0.9166666666666666
17,MULTAQ,warnings and precautions,exact-meddra,13,24,13,,3,,0.8125,
18,MULTAQ,warnings and precautions,non-meddra,12,24,9,,9,,0.5,
19,MULTAQ,warnings and precautions,discontinuous,3,24,3,,19,,0.13636363636363635,
20,MULTAQ,boxed warnings,all,3,8,3,0.0,2,1.0,0.6,0.7499999999999999
21,MULTAQ,boxed warnings,exact-meddra,3,8,3,,2,,0.6,
22,MULTAQ,all-concat,all,57,39,54,3.0,1,0.9473684210526315,0.9818181818181818,0.9642857142857142
23,MULTAQ,all-concat,exact-meddra,32,39,32,,4,,0.8888888888888888,
24,MULTAQ,all-concat,non-meddra,25,39,22,,14,,0.6111111111111112,
25,MULTAQ,all-concat,discontinuous,8,39,7,,30,,0.1891891891891892,
26,JUBLIA,adverse reactions,all,5,4,5,0.0,0,1.0,1.0,1.0
27,JUBLIA,adverse reactions,exact-meddra,3,4,3,,1,,0.75,
28,JUBLIA,adverse reactions,non-meddra,2,4,2,,3,,0.4,
29,JUBLIA,all-concat,all,5,4,5,0.0,0,1.0,1.0,1.0
30,JUBLIA,all-concat,exact-meddra,3,4,3,,1,,0.75,
31,JUBLIA,all-concat,non-meddra,2,4,2,,3,,0.4,
32,TEFLARO,adverse reactions,all,30,30,30,0.0,0,1.0,1.0,1.0
33,TEFLARO,adverse reactions,exact-meddra,26,30,26,,2,,0.9285714285714286,
34,TEFLARO,adverse reactions,non-meddra,4,30,4,,19,,0.17391304347826086,
35,TEFLARO,warnings and precautions,all,12,8,11,1.0,1,0.9166666666666666,0.9166666666666666,0.9166666666666666
36,TEFLARO,warnings and precautions,exact-meddra,2,8,1,,7,,0.125,
37,TEFLARO,warnings and precautions,non-meddra,10,8,10,,1,,0.9090909090909091,
38,TEFLARO,warnings and precautions,negated,1,8,1,,7,,0.125,
39,TEFLARO,warnings and precautions,discontinuous,2,8,2,,6,,0.25,
40,TEFLARO,all-concat,all,38,30,37,1.0,0,0.9736842105263158,1.0,0.9866666666666666
41,TEFLARO,all-concat,exact-meddra,27,30,27,,2,,0.9310344827586207,
42,TEFLARO,all-concat,non-meddra,11,30,10,,16,,0.38461538461538464,
43,TEFLARO,all-concat,negated,1,30,1,,29,,0.03333333333333333,
44,TEFLARO,all-concat,discontinuous,2,30,2,,25,,0.07407407407407407,
45,DATSCAN,adverse reactions,all,11,10,11,0.0,0,1.0,1.0,1.0
46,DATSCAN,adverse reactions,exact-meddra,8,10,8,,0,,1.0,
47,DATSCAN,adverse reactions,non-meddra,3,10,3,,5,,0.375,
48,DATSCAN,warnings and precautions,all,3,8,3,0.0,3,1.0,0.5,0.6666666666666666
49,DATSCAN,warnings and precautions,exact-meddra,1,8,1,,6,,0.14285714285714285,
50,DATSCAN,warnings and precautions,non-meddra,2,8,2,,3,,0.4,
51,DATSCAN,all-concat,all,12,12,12,0.0,1,1.0,0.9230769230769231,0.9600000000000001
52,DATSCAN,all-concat,exact-meddra,9,12,9,,1,,0.9,
