,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,26,32,0.0,96,1.0,0.25,0.4
1,KYPROLIS,adverse reactions,exact-meddra,104,26,25,,79,,0.2403846153846154,
2,KYPROLIS,adverse reactions,non-meddra,25,26,7,,18,,0.28,
3,KYPROLIS,adverse reactions,discontinuous,3,26,0,,3,,0.0,
4,KYPROLIS,warnings and precautions,all,65,64,56,12.0,9,0.8235294117647058,0.8615384615384616,0.8421052631578948
5,KYPROLIS,warnings and precautions,exact-meddra,44,64,39,,5,,0.8863636363636364,
6,KYPROLIS,warnings and precautions,non-meddra,22,64,18,,4,,0.8181818181818182,
7,KYPROLIS,warnings and precautions,discontinuous,1,64,1,,0,,1.0,
8,KYPROLIS,all-concat,all,158,86,104,0.0,54,1.0,0.6582278481012658,0.7938931297709924
9,KYPROLIS,all-concat,exact-meddra,119,86,89,,30,,0.7478991596638656,
10,KYPROLIS,all-concat,non-meddra,40,86,15,,25,,0.375,
11,KYPROLIS,all-concat,discontinuous,4,86,1,,3,,0.25,
12,MULTAQ,adverse reactions,all,39,32,39,1.0,0,0.975,1.0,0.9873417721518987
13,MULTAQ,adverse reactions,exact-meddra,26,32,26,,0,,1.0,
14,MULTAQ,adverse reactions,non-meddra,13,32,13,,0,,1.0,
15,MULTAQ,adverse reactions,discontinuous,5,32,5,,0,,1.0,
16,MULTAQ,warnings and precautions,all,24,20,19,2.0,5,0.9047619047619048,0.7916666666666666,0.8444444444444444
17,MULTAQ,warnings and precautions,exact-meddra,13,20,12,,1,,0.9230769230769231,
18,MULTAQ,warnings and precautions,non-meddra,11,20,7,,4,,0.6363636363636364,
19,MULTAQ,warnings and precautions,discontinuous,3,20,3,,0,,1.0,
20,MULTAQ,boxed warnings,all,3,3,3,0.0,0,1.0,1.0,1.0
21,MULTAQ,boxed warnings,exact-meddra,3,3,3,,0,,1.0,
22,MULTAQ,all-concat,all,56,28,35,0.0,21,1.0,0.625,0.7692307692307693
23,MULTAQ,all-concat,exact-meddra,32,28,22,,10,,0.6875,
24,MULTAQ,all-concat,non-meddra,24,28,13,,11,,0.5416666666666666,
25,MULTAQ,all-concat,discontinuous,8,28,6,,2,,0.75,
26,JUBLIA,adverse reactions,all,5,6,5,1.0,0,0.8333333333333334,1.0,0.9090909090909091
27,JUBLIA,adverse reactions,exact-meddra,3,6,3,,0,,1.0,
28,JUBLIA,adverse reactions,non-meddra,2,6,2,,0,,1.0,
29,JUBLIA,all-concat,all,5,6,5,1.0,0,0.8333333333333334,1.0,0.9090909090909091
30,JUBLIA,all-concat,exact-meddra,3,6,3,,0,,1.0,
31,JUBLIA,all-concat,non-meddra,2,6,2,,0,,1.0,
32,TEFLARO,adverse reactions,all,30,31,30,1.0,0,0.967741935483871,1.0,0.9836065573770492
33,TEFLARO,adverse reactions,exact-meddra,26,31,26,,0,,1.0,
34,TEFLARO,adverse reactions,non-meddra,4,31,4,,0,,1.0,
35,TEFLARO,warnings and precautions,all,10,8,7,2.0,3,0.7777777777777778,0.7,0.7368421052631577
36,TEFLARO,warnings and precautions,exact-meddra,2,8,2,,0,,1.0,
37,TEFLARO,warnings and precautions,non-meddra,8,8,5,,3,,0.625,
38,TEFLARO,warnings and precautions,discontinuous,2,8,2,,0,,1.0,
39,TEFLARO,all-concat,all,36,30,31,1.0,5,0.96875,0.8611111111111112,0.911764705882353
40,TEFLARO,all-concat,exact-meddra,27,30,27,,0,,1.0,
41,TEFLARO,all-concat,non-meddra,9,30,4,,5,,0.4444444444444444,
42,TEFLARO,all-concat,discontinuous,2,30,1,,1,,0.5,
43,DATSCAN,adverse reactions,all,11,10,11,0.0,0,1.0,1.0,1.0
44,DATSCAN,adverse reactions,exact-meddra,8,10,8,,0,,1.0,
45,DATSCAN,adverse reactions,non-meddra,3,10,3,,0,,1.0,
46,DATSCAN,warnings and precautions,all,3,5,3,1.0,0,0.75,1.0,0.8571428571428571
47,DATSCAN,warnings and precautions,exact-meddra,1,5,1,,0,,1.0,
48,DATSCAN,warnings and precautions,non-meddra,2,5,2,,0,,1.0,
49,DATSCAN,all-concat,all,12,12,12,1.0,0,0.9230769230769231,1.0,0.9600000000000001
50,DATSCAN,all-concat,exact-meddra,9,12,9,,0,,1.0,
51,DATSCAN,all-concat,non-meddra,3,12,3,,0,,1.0,
52,TIVICAY,adverse reactions,all,45,38,37,2.0,8,0.9487179487179487,0.8222222222222222,0.8809523809523809
53,TIVICAY,adverse reactions,exact-meddra,30,38,29,,1,,0.9666666666666667,
54,TIVICAY,adverse reactions,non-meddra,15,38,8,,7,,0.5333333333333333,
55,TIVICAY,adverse reactions,discontinuous,8,38,6,,2,,0.75,
56,TIVICAY,warnings and precautions,all,20,40,14,25.0,6,0.358974358974359,0.7,0.4745762711864407
57,TIVICAY,warnings and precautions,exact-meddra,10,40,8,,2,,0.8,
58,TIVICAY,warnings and precautions,non-meddra,10,40,6,,4,,0.6,
59,TIVICAY,all-concat,all,62,23,19,10.0,43,0.6551724137931034,0.3064516129032258,0.41758241758241765
60,TIVICAY,all-concat,exact-meddra,37,23,13,,24,,0.35135135135135137,
61,TIVICAY,all-concat,non-meddra,25,23,6,,19,,0.24,
62,TIVICAY,all-concat,discontinuous,8,23,0,,8,,0.0,
63,TAFINLAR,adverse reactions,all,112,46,65,1.0,47,0.9848484848484849,0.5803571428571429,0.7303370786516855
64,TAFINLAR,adverse reactions,exact-meddra,94,46,59,,35,,0.6276595744680851,
65,TAFINLAR,adverse reactions,non-meddra,18,46,6,,12,,0.3333333333333333,
66,TAFINLAR,warnings and precautions,all,60,16,23,1.0,37,0.9583333333333334,0.38333333333333336,0.5476190476190476
67,TAFINLAR,warnings and precautions,exact-meddra,28,16,11,,17,,0.39285714285714285,
68,TAFINLAR,warnings and precautions,non-meddra,32,16,12,,20,,0.375,
69,TAFINLAR,warnings and precautions,discontinuous,2,16,2,,0,,1.0,
70,TAFINLAR,all-concat,all,155,11,27,1.0,128,0.9642857142857143,0.17419354838709677,0.2950819672131148
