,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,98,106,0.0,22,1.0,0.828125,0.905982905982906
1,KYPROLIS,adverse reactions,exact-meddra,104,98,94,,10,,0.9038461538461539,
2,KYPROLIS,adverse reactions,non-meddra,25,98,12,,13,,0.48,
3,KYPROLIS,adverse reactions,discontinuous,3,98,0,,3,,0.0,
4,KYPROLIS,warnings and precautions,all,65,53,53,6.0,12,0.8983050847457628,0.8153846153846154,0.8548387096774194
5,KYPROLIS,warnings and precautions,exact-meddra,44,53,41,,3,,0.9318181818181818,
6,KYPROLIS,warnings and precautions,non-meddra,22,53,12,,10,,0.5454545454545454,
7,KYPROLIS,warnings and precautions,discontinuous,1,53,1,,0,,1.0,
8,KYPROLIS,all-concat,all,158,100,115,0.0,43,1.0,0.7278481012658228,0.8424908424908425
9,KYPROLIS,all-concat,exact-meddra,119,100,99,,20,,0.8319327731092437,
10,KYPROLIS,all-concat,non-meddra,40,100,16,,24,,0.4,
11,KYPROLIS,all-concat,discontinuous,4,100,1,,3,,0.25,
12,MULTAQ,adverse reactions,all,39,31,38,0.0,1,1.0,0.9743589743589743,0.9870129870129869
13,MULTAQ,adverse reactions,exact-meddra,26,31,26,,0,,1.0,
14,MULTAQ,adverse reactions,non-meddra,13,31,12,,1,,0.9230769230769231,
15,MULTAQ,adverse reactions,discontinuous,5,31,4,,1,,0.8,
16,MULTAQ,warnings and precautions,all,24,18,20,2.0,4,0.9090909090909091,0.8333333333333334,0.8695652173913043
17,MULTAQ,warnings and precautions,exact-meddra,13,18,11,,2,,0.8461538461538461,
18,MULTAQ,warnings and precautions,non-meddra,11,18,9,,2,,0.8181818181818182,
19,MULTAQ,warnings and precautions,discontinuous,3,18,3,,0,,1.0,
20,MULTAQ,boxed warnings,all,3,3,3,0.0,0,1.0,1.0,1.0
21,MULTAQ,boxed warnings,exact-meddra,3,3,3,,0,,1.0,
22,MULTAQ,all-concat,all,56,37,44,0.0,12,1.0,0.7857142857142857,0.88
