,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,14,10,4.0,118,0.7142857142857143,0.078125,0.14084507042253522
1,KYPROLIS,adverse reactions,exact-meddra,104,14,8,,96,,0.07692307692307693,
2,KYPROLIS,adverse reactions,non-meddra,25,14,2,,23,,0.08,
3,KYPROLIS,adverse reactions,discontinuous,3,14,0,,3,,0.0,
4,KYPROLIS,warnings and precautions,all,65,59,32,27.0,33,0.5423728813559322,0.49230769230769234,0.5161290322580645
5,KYPROLIS,warnings and precautions,exact-meddra,44,59,26,,18,,0.5909090909090909,
6,KYPROLIS,warnings and precautions,non-meddra,22,59,6,,16,,0.2727272727272727,
7,KYPROLIS,warnings and precautions,discontinuous,1,59,0,,1,,0.0,
8,MULTAQ,adverse reactions,all,39,48,9,39.0,30,0.1875,0.23076923076923078,0.20689655172413793
9,MULTAQ,adverse reactions,exact-meddra,26,48,8,,18,,0.3076923076923077,
10,MULTAQ,adverse reactions,non-meddra,13,48,1,,12,,0.07692307692307693,
11,MULTAQ,adverse reactions,discontinuous,5,48,0,,5,,0.0,
12,MULTAQ,warnings and precautions,all,25,21,2,19.0,23,0.09523809523809523,0.08,0.08695652173913043
13,MULTAQ,warnings and precautions,exact-meddra,13,21,1,,12,,0.07692307692307693,
14,MULTAQ,warnings and precautions,non-meddra,12,21,1,,11,,0.08333333333333333,
15,MULTAQ,warnings and precautions,discontinuous,3,21,0,,3,,0.0,
16,MULTAQ,boxed warnings,all,3,3,3,0.0,0,1.0,1.0,1.0
17,MULTAQ,boxed warnings,exact-meddra,3,3,3,,0,,1.0,
18,JUBLIA,adverse reactions,all,5,20,5,15.0,0,0.25,1.0,0.4
19,JUBLIA,adverse reactions,exact-meddra,3,20,3,,0,,1.0,
20,JUBLIA,adverse reactions,non-meddra,2,20,2,,0,,1.0,
21,TEFLARO,adverse reactions,all,30,42,26,16.0,4,0.6190476190476191,0.8666666666666667,0.7222222222222222
22,TEFLARO,adverse reactions,exact-meddra,26,42,24,,2,,0.9230769230769231,
23,TEFLARO,adverse reactions,non-meddra,4,42,2,,2,,0.5,
24,TEFLARO,warnings and precautions,all,12,5,2,3.0,10,0.4,0.16666666666666666,0.23529411764705882
25,TEFLARO,warnings and precautions,exact-meddra,2,5,0,,2,,0.0,
26,TEFLARO,warnings and precautions,non-meddra,10,5,2,,8,,0.2,
27,TEFLARO,warnings and precautions,negated,1,5,1,,0,,1.0,
