,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,79,74,5.0,54,0.9367088607594937,0.578125,0.7149758454106279
1,KYPROLIS,adverse reactions,exact-meddra,104,79,69,,35,,0.6634615384615384,
2,KYPROLIS,adverse reactions,non-meddra,25,79,5,,20,,0.2,
3,KYPROLIS,adverse reactions,discontinuous,3,79,0,,3,,0.0,
4,KYPROLIS,warnings and precautions,all,65,39,34,5.0,31,0.8717948717948718,0.5230769230769231,0.6538461538461539
5,KYPROLIS,warnings and precautions,exact-meddra,44,39,23,,21,,0.5227272727272727,
6,KYPROLIS,warnings and precautions,non-meddra,22,39,11,,11,,0.5,
7,KYPROLIS,warnings and precautions,discontinuous,1,39,0,,1,,0.0,
8,KYPROLIS,all-concat,all,158,82,80,2.0,78,0.975609756097561,0.5063291139240507,0.6666666666666667
9,KYPROLIS,all-concat,exact-meddra,119,82,73,,46,,0.6134453781512605,
10,KYPROLIS,all-concat,non-meddra,40,82,7,,33,,0.175,
11,KYPROLIS,all-concat,discontinuous,4,82,0,,4,,0.0,
12,MULTAQ,adverse reactions,all,39,32,27,5.0,12,0.84375,0.6923076923076923,0.7605633802816902
13,MULTAQ,adverse reactions,exact-meddra,26,32,23,,3,,0.8846153846153846,
14,MULTAQ,adverse reactions,non-meddra,13,32,4,,9,,0.3076923076923077,
15,MULTAQ,adverse reactions,discontinuous,5,32,0,,5,,0.0,
16,MULTAQ,warnings and precautions,all,24,13,9,4.0,15,0.6923076923076923,0.375,0.48648648648648646
17,MULTAQ,warnings and precautions,exact-meddra,13,13,7,,6,,0.5384615384615384,
18,MULTAQ,warnings and precautions,non-meddra,11,13,2,,9,,0.18181818181818182,
19,MULTAQ,warnings and precautions,discontinuous,3,13,1,,2,,0.3333333333333333,
20,MULTAQ,boxed warnings,all,3,3,3,0.0,0,1.0,1.0,1.0
21,MULTAQ,boxed warnings,exact-meddra,3,3,3,,0,,1.0,
22,MULTAQ,all-concat,all,56,31,26,5.0,30,0.8387096774193549,0.4642857142857143,0.5977011494252874
23,MULTAQ,all-concat,exact-meddra,32,31,23,,9,,0.71875,
24,MULTAQ,all-concat,non-meddra,24,31,3,,21,,0.125,
25,MULTAQ,all-concat,discontinuous,8,31,0,,8,,0.0,
26,JUBLIA,adverse reactions,all,5,5,4,1.0,1,0.8,0.8,0.8000000000000002
27,JUBLIA,adverse reactions,exact-meddra,3,5,3,,0,,1.0,
28,JUBLIA,adverse reactions,non-meddra,2,5,1,,1,,0.5,
29,JUBLIA,all-concat,all,5,5,4,1.0,1,0.8,0.8,0.8000000000000002
30,JUBLIA,all-concat,exact-meddra,3,5,3,,0,,1.0,
31,JUBLIA,all-concat,non-meddra,2,5,1,,1,,0.5,
32,TEFLARO,adverse reactions,all,30,31,29,2.0,1,0.9354838709677419,0.9666666666666667,0.9508196721311476
33,TEFLARO,adverse reactions,exact-meddra,26,31,26,,0,,1.0,
34,TEFLARO,adverse reactions,non-meddra,4,31,3,,1,,0.75,
35,TEFLARO,warnings and precautions,all,10,8,3,5.0,7,0.375,0.3,0.33333333333333326
36,TEFLARO,warnings and precautions,exact-meddra,2,8,0,,2,,0.0,
37,TEFLARO,warnings and precautions,non-meddra,8,8,3,,5,,0.375,
38,TEFLARO,warnings and precautions,discontinuous,2,8,1,,1,,0.5,
